Datum;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2010-10-14;0,88;10,69;6,627407407;89,03703704;1,325
2010-10-15;4,08;9,88;7,458695652;81;1,445454545
2010-10-16;6,17;9,06;7,581666667;87,25;2,333333333
2010-10-17;3,88;9,11;7,092916667;86,29166667;3,839130435
2010-10-18;1,5;8,88;4,446086957;80,79166667;1,759090909
2010-10-19;2,38;10,88;6,136666667;78,83333333;3,547826087
2010-10-20;3,88;8,88;5,8475;81,45833333;4,229166667
2010-10-21;-1,09;8,88;4,114347826;74,33333333;1,852173913
2010-10-22;-3,12;7,95;2,094583333;80,54166667;1,808333333
2010-10-23;-1,12;14,88;7,173333333;79,25;2,72
2010-10-24;3,12;10,88;7,2625;81,25;3,47
2010-10-25;0,48;7,52;4,366086957;77,95833333;3,181818182
2010-10-26;-1,54;9,37;3,792083333;79,41666667;1,173684211
2010-10-27;-1,38;11,96;5,62375;71,70833333;0,863636364
2010-10-28;3,15;14,88;8,170416667;64,20833333;1,573333333
2010-10-29;0,77;19,88;8,523333333;72,45833333;0,946666667
2010-10-30;3,6;17,15;9,802173913;75,375;1,316666667
2010-10-31;6,47;14,88;10,62541667;71,66666667;2,252941176
2010-11-01;5,88;15,88;9,403333333;77,91666667;1,752941176
2010-11-02;4,88;11,88;7,908695652;82,58333333;1,844444444
2010-11-03;5,81;15,88;11,36875;71,5;2,876190476
2010-11-04;12,77;18,88;15,475;70,33333333;3,866666667
2010-11-05;10,75;16,98;13,98625;68,41666667;3,2625
2010-11-06;8,23;15,88;11,8192;72,72;4,071428571
2010-11-07;4,88;9,77;7,1696;88,6;2,539130435
2010-11-08;3,39;8,03;5,65375;78,54166667;1,96875
2010-11-09;3,52;11,88;6,89375;77,16666667;1,786666667
2010-11-10;4,88;12,16;7,783478261;76,56;3,26
2010-11-11;4,06;10,49;7,02125;69,08333333;4,741666667
2010-11-12;9,86;15,88;12,31625;68,04166667;7,183333333
2010-11-13;8,88;17,88;15,17041667;61,95833333;5,628571429
2010-11-14;5,88;20,2;13,44375;67,25;1,911764706
2010-11-15;6,15;12,96;9,155909091;84,875;3,854166667
2010-11-16;3,75;6,88;5,199259259;86,55555556;3,751851852
2010-11-17;2,78;5,88;4,466923077;83,38461538;2,452
2010-11-18;0,64;7,88;4,371666667;80,29166667;1,725
2010-11-19;2,19;9,88;6,025;78,5;1,535294118
2010-11-20;-0,12;8,88;3,035833333;84,16666667;1,565
2010-11-21;0,88;4,96;3,650416667;84,25;2,629166667
2010-11-22;1,88;4,88;3,564333333;87,16129032;2,75483871
2010-11-23;1,9;3,88;2,8848;81,46153846;3,334615385
2010-11-24;1,88;4,88;3,020384615;82,73076923;3,007692308
2010-11-25;0,33;4,88;2,008888889;80,85185185;2,268
2010-11-26;-2,46;1,4;0,033913043;85;2,519047619
2010-11-27;-6,12;0,11;-1,33173913;85,91666667;0,857142857
2010-11-28;-6,12;1,38;-1,249166667;86,41666667;2,1
2010-11-29;-2,58;0,88;-1,238157895;85,76315789;1,5
2010-11-30;-7,38;-0,12;-3,333333333;82,16666667;2,985
2010-12-01;-6,54;-2,12;-4,03;83;3,6
2010-12-02;-13,77;-2,24;-5,811785714;86,44827586;1,375
2010-12-03;-15,15;-4,67;-9,116666667;86,29166667;0,685714286
2010-12-04;-13,54;-1,35;-7,143333333;83,51851852;1,011111111
2010-12-05;-4,62;3,23;0,415;79,03333333;2,26
2010-12-06;0,78;3,02;1,624237288;92,05084746;1,191176471
2010-12-07;1,15;5,55;2,59525;91,425;1,292857143
2010-12-08;-0,19;9,88;4,343333333;89,55555556;2,90625
2010-12-09;-1,88;1,88;-0,02;81,20833333;5,316666667
2010-12-10;-0,12;2,88;1,1756;81,44;4,348
2010-12-11;1,46;4,31;3,00516129;85,58064516;4,083870968
2010-12-12;0,72;4,88;2,806;81,36;4,36
2010-12-13;-6,91;0,97;-2,87875;71,41666667;3,442105263
2010-12-14;-8,66;-2,7;-4,49375;78,54166667;2,257142857
2010-12-15;-6,13;-2,89;-4,285;79,29166667;4,091666667
2010-12-16;-5,6;-0,12;-3,70625;74,20833333;3,420833333
2010-12-17;-7,78;1,26;-2,389166667;83,95833333;4,057894737
2010-12-18;-11,12;-1,12;-4,74375;82,58333333;1,835294118
2010-12-19;-6,12;7,14;2,127407407;75,7037037;3,804545455
2010-12-20;-1,38;7,46;2,079722222;85,58333333;3,644
2010-12-21;0,88;6,26;3,599705882;89,14705882;0,985714286
2010-12-22;2,39;7,95;3,945227273;91,72727273;0,958823529
2010-12-23;1,14;6,72;3,4036;89,08;1,8875
2010-12-24;-2,94;2,88;0,409189189;90,46341463;3,819512195
2010-12-25;-10,39;-2,12;-4,708571429;83,14285714;4,064285714
2010-12-26;-15,66;-3,37;-8,810434783;83,70833333;1,335714286
2010-12-27;-7,92;-1,25;-4,595416667;84,16666667;0,807692308
2010-12-28;-6,67;1,95;-2,641666667;84;0,85
2010-12-29;-4,65;2,32;-0,410882353;89,88235294;0,78
2010-12-30;-2,11;1,88;0,313461538;88,76923077;0,9
2010-12-31;-1,12;1,79;0,445;85,5;1,481818182
2011-01-01;-1,15;1,57;0,313103448;84,10344828;1,745454545
2011-01-02;-3,61;1,88;-0,227083333;80,79166667;2,55
2011-01-03;-6,49;0,5;-2,406956522;83,58333333;1,357894737
2011-01-04;-11,12;-2,81;-6,139565217;84,16666667;0,946153846
2011-01-05;-11,12;1,46;-4,1716;82,34615385;0,653846154
2011-01-06;-6,12;10,7;5,504166667;81,25;2,866666667
2011-01-07;5,88;10,93;8,825384615;86,15384615;2,165217391
2011-01-08;6,88;13,88;10,6525;76,91666667;2,465
2011-01-09;2,88;12,13;8,541666667;77,41666667;3,131818182
2011-01-10;0,74;3,96;2,444166667;82,79166667;1,505263158
2011-01-11;1,01;7,88;4,339166667;78,08333333;2,879166667
2011-01-12;4,52;8,02;5,99;80,25;3,777083333
2011-01-13;7,52;12,35;10,58083333;81,25;6,041666667
2011-01-14;8,38;12,35;10,86208333;75,33333333;3,166666667
2011-01-15;4,88;11,21;8,55;75,95833333;2,854545455
2011-01-16;-0,16;10,95;4,435;82,16666667;0,772727273
2011-01-17;-1,36;10,2;3,679166667;79,20833333;0,958823529
2011-01-18;3,88;10,88;7,025416667;78,33333333;1,905882353
2011-01-19;-0,63;6,52;2,855;81,26923077;3,977272727
2011-01-20;-0,82;2,08;0,637916667;83,75;2,831818182
2011-01-21;-1,75;0,88;-0,639565217;69,875;3,975
2011-01-22;-5,42;0,03;-1,576666667;68,20833333;2,9875
2011-01-23;-7,12;-0,6;-3,115652174;75,5;0,785714286
2011-01-24;-2,25;2,88;0,305833333;82,375;1,98
2011-01-25;0,73;3,88;1,892857143;82;4,168965517
2011-01-26;0,71;2,88;1,732647059;88,17142857;1,788
2011-01-27;-1,12;2,49;0,965806452;85,48387097;3,374193548
2011-01-28;-3,2;0,88;-0,417083333;76,16666667;4,375
2011-01-29;-6,12;-0,51;-2,532916667;78;2,218181818
2011-01-30;-7,12;-0,12;-4,317916667;78,33333333;1,957894737
2011-01-31;-7,12;-2,46;-4,82;81,58333333;1,535294118
2011-02-01;-5,12;-1,62;-3,4936;79,96;1,86875
2011-02-02;-4,12;0,19;-1,829166667;79;2,068421053
2011-02-03;-2,67;2,88;0,284814815;86,2962963;1,9875
2011-02-04;-1,12;8,45;5,092916667;76,125;3,231818182
2011-02-05;4,88;10,88;8,380833333;68,5;3,886363636
2011-02-06;0,88;15,88;7,07826087;76,5;1,806666667
2011-02-07;-2,12;13,65;4,862083333;73,5;1,713333333
2011-02-08;-0,81;8,88;5,094166667;69,16666667;2,08
2011-02-09;-1,12;6,88;1,833928571;90,10714286;0,841666667
2011-02-10;-3,12;10,88;4,361538462;79,73076923;1,475
2011-02-11;7,34;14,44;11,03375;64,66666667;3,847826087
2011-02-12;4,51;12,99;8,630416667;74,41666667;1,523529412
2011-02-13;2,88;9,39;6,237083333;79,29166667;1,613333333
2011-02-14;0,88;13,88;5,589565217;79,58333333;1,404761905
2011-02-15;1,66;6,88;3,6652;83,32;1,827777778
2011-02-16;-0,12;8,88;3,317407407;82,85185185;2,131818182
2011-02-17;-0,02;3,88;2,149166667;77;1,621052632
2011-02-18;1,88;4,73;2,999166667;78,29166667;1,1375
2011-02-19;0,86;6,06;3,195714286;82,07142857;1,875
2011-02-20;-1,17;2,9;1,238;83,6;3,725
2011-02-21;-2,12;0,8;-0,60974359;85,14285714;2,95952381
2011-02-22;-5,88;1,14;-1,240416667;68,08333333;2,883333333
2011-02-23;-7,42;2,88;-2,38375;67,70833333;1,416666667
2011-02-24;-2,91;6,88;1,657307692;68,76923077;1,594117647
2011-02-25;0,88;6,92;3,361428571;85,62857143;0,7
2011-02-26;-2,12;9,88;4,036;75,64;2,227777778
2011-02-27;1,17;7,88;5,261666667;79,04166667;2,991666667
2011-02-28;-2,16;7,88;3,475833333;80,20833333;2,804761905
2011-03-01;0,4;10,88;4,68;67,25;4,479166667
2011-03-02;-0,12;9,88;4,165;48,16666667;6,5375
2011-03-03;-1,48;6,88;1,865416667;57,66666667;4,0875
2011-03-04;-3,27;9,88;2,335416667;67,29166667;2,080952381
2011-03-05;-3,12;10,88;3,097916667;66,875;2,115789474
2011-03-06;-2,68;3,88;0,405833333;67,66666667;3,183333333
2011-03-07;-3,12;7,9;2,053333333;40,75;4,4
2011-03-08;-4,12;14,88;4,259565217;48,70833333;1,621052632
2011-03-09;-2,12;15,88;8,675652174;57;3,441176471
2011-03-10;6,68;12,88;9,361666667;60,66666667;3,704761905
2011-03-11;0,88;11,88;8,566666667;53,04166667;3,586363636
2011-03-12;-1,12;17,88;8,054166667;59,29166667;1,522222222
2011-03-13;6,62;14,74;10,65791667;63,5;1,831578947
2011-03-14;5,88;15,88;10,84416667;68,75;2,121052632
2011-03-15;3,88;19,88;12,02333333;57;3,282608696
2011-03-16;7,55;13,88;10,10692308;72,57692308;3,911538462
2011-03-17;6,42;8,36;7,385789474;89,1025641;4,253846154
2011-03-18;4,78;7,88;6,173846154;81,46153846;4,217391304
2011-03-19;0,22;8,85;4,938571429;79,97222222;3,527586207
2011-03-20;-2,9;10,88;4,025833333;55,16666667;1,8
2011-03-21;-1,98;12,25;5,15375;53,20833333;2,415
2011-03-22;-1,01;15,88;7,157083333;46,16666667;2,48
2011-03-23;0,55;17,2;9,3375;56,04166667;2,227777778
2011-03-24;2,08;18,88;10,53291667;55,29166667;1,31875
2011-03-25;2,53;20,88;12,07695652;50,625;3,116666667
2011-03-26;5,43;14,79;10,21304348;61,33333333;2,380952381
2011-03-27;2,82;14,11;8,593333333;80,16666667;1,352380952
2011-03-28;0,88;14,88;8,570416667;72,41666667;1,583333333
2011-03-29;0,69;18,46;10,0325;62,375;1,22
2011-03-30;3,36;15,88;10,175;65,25;2,16
2011-03-31;8,13;14,88;12,01;74,84615385;3,523076923
2011-04-01;9,55;19,88;14,02333333;69,95833333;3,389473684
2011-04-02;6,76;24,88;15,6026087;58,04166667;1,79375
2011-04-03;7,88;24,88;16,9556;59,68;2,568421053
2011-04-04;7,46;14,85;11,02708333;71,79166667;4,204347826
2011-04-05;5,23;16,93;11,57416667;61,75;2,385714286
2011-04-06;10,3;21,19;15,07521739;61,45833333;1,8
2011-04-07;8,1;25,17;17,30583333;57,33333333;4,436842105
2011-04-08;9,98;19,62;14,56708333;49,66666667;3,733333333
2011-04-09;6,87;20,03;13,635;52,25;2,434782609
2011-04-10;3,53;21,01;13,25916667;49,20833333;2,210526316
2011-04-11;4,3;23,23;14,91625;46,625;2,064705882
2011-04-12;3,72;16,37;9,93125;69,41666667;6,141666667
2011-04-13;2,51;11,94;6,881666667;58,70833333;3,516666667
2011-04-14;1,88;13,33;8,101666667;52,75;2,03125
2011-04-15;0,29;12,41;7,580416667;56,5;3,26
2011-04-16;0,23;14,16;8,8625;55,95833333;2,261904762
2011-04-17;2,88;17,11;10,77;49,29166667;2,658823529
2011-04-18;1,66;19,9;11,83666667;47;1,788235294
2011-04-19;3,52;21,9;13,56375;46,75;1,778571429
2011-04-20;4,88;23,63;15,54391304;46,375;1,652631579
2011-04-21;6,39;25,4;16,68416667;44,83333333;1,868421053
2011-04-22;7,03;26,48;17,61541667;48,54166667;1,942105263
2011-04-23;7,71;26,15;18,1024;51,2;2,025
2011-04-24;9,88;23,49;17,35625;62,91666667;1,883333333
2011-04-25;7,15;22,48;15,88458333;47,75;2,931578947
2011-04-26;6,17;17,88;12,49333333;61,41666667;2,221052632
2011-04-27;6,59;13,57;10,45041667;80,33333333;2,413636364
2011-04-28;5,24;18,88;12,20083333;72,20833333;2,25
2011-04-29;8,82;21,26;14,81083333;64,08333333;2,736363636
2011-04-30;7,66;21,88;14,69583333;64,64;2,716666667
2011-05-01;8,38;18,94;13,58333333;74,33333333;1,813043478
2011-05-02;5,57;19,51;13,28583333;66,875;2,885714286
2011-05-03;2,13;11,97;8,199565217;68,04166667;3,679166667
2011-05-04;-0,67;14,06;7,75375;53,04166667;2,023529412
2011-05-05;-0,98;18,65;10,55125;51,125;2,19375
2011-05-06;3,53;24,17;15,08695652;47,5;1,715
2011-05-07;7,65;26,51;18,07791667;42,91666667;2,11
2011-05-08;8,88;26,8;18,89875;35,91666667;2,49
2011-05-09;8,88;25,83;18,09416667;39,875;2,735
2011-05-10;7,19;25,68;18,3825;43,625;1,8
2011-05-11;12,09;25,86;18,93791667;59,91666667;1,828571429
2011-05-12;12,79;21,56;16,77625;65,66666667;4,115
2011-05-13;7,79;21,27;15,08666667;50,16666667;1,886666667
2011-05-14;9,98;21,88;14,29083333;61,95833333;3,357894737
2011-05-15;6,53;15,88;10,82708333;62,125;4,630434783
2011-05-16;7,56;16,06;12,51695652;59,375;3,091304348
2011-05-17;10,21;20,88;15,60875;54,20833333;2,395238095
2011-05-18;6,81;24,88;17,5325;52,625;1,255
2011-05-19;10,45;25,88;18,27115385;65,07692308;2,873684211
2011-05-20;11,75;23,86;18,19125;71,70833333;1,492857143
2011-05-21;11,74;24,88;18,60958333;65,375;2,046666667
2011-05-22;10,9;25,42;18,68833333;67,54166667;1,876470588
2011-05-23;9,5;24,14;17,55375;50,91666667;2,115789474
2011-05-24;9,45;25,88;18,27208333;52,70833333;3,93
2011-05-25;6,96;23,88;16,45;43,41666667;2,045
2011-05-26;11,19;29,88;19,35083333;52,58333333;4,24
2011-05-27;9,63;16,88;13,8525;58,91666667;3,3625
2011-05-28;7,94;19,71;14,17333333;62,20833333;1,56
2011-05-29;8,29;25,26;17,82;49,70833333;2,126315789
2011-05-30;10,07;30,68;22,13958333;44,95833333;1,476470588
2011-05-31;9,93;24,72;18,06541667;60,20833333;5
2011-06-01;9,59;11,53;10,33555556;87;4,397222222
2011-06-02;10,71;21,88;16,51375;63,25;3,841666667
2011-06-03;13,57;25,88;20,24458333;55,25;3,895652174
2011-06-04;16,52;27,88;21,92708333;57,41666667;2,604761905
2011-06-05;15,27;26,88;20,398;64,28;1,966666667
2011-06-06;13,88;22,46;18,07153846;74,84615385;2,121052632
2011-06-07;12,16;25,88;19,60083333;61,41666667;1,647368421
2011-06-08;12,55;18,88;14,80130435;79,33333333;3,504761905
2011-06-09;11,46;17,35;14,18916667;71,625;1,505263158
2011-06-10;9,59;20,88;15,29416667;66,25;1,382352941
2011-06-11;10,99;18,64;14,92083333;72,625;1,457142857
2011-06-12;9,4;22,88;16,44791667;55,25;1,34375
2011-06-13;12,9;19,88;16,30875;71,625;1,573333333
2011-06-14;12,81;22,46;18,45041667;77,41666667;1,207692308
2011-06-15;13,72;25,88;20,365;67,66666667;1,7
2011-06-16;14,6;26,88;19,5428;69,92;3,304545455
2011-06-17;12,82;24,88;18,59666667;68;2,11
2011-06-18;11,25;17,88;15,2525;68,79166667;4,120833333
2011-06-19;10,44;17,88;13,67875;63,75;4,720833333
2011-06-20;11,37;19,89;15,74416667;69,79166667;2,743478261
2011-06-21;15,42;26,88;20,72958333;64,33333333;2,522222222
2011-06-22;14,58;27,88;19,48307692;75,38461538;3,11
2011-06-23;12,83;21,88;16,71458333;69,125;2,928571429
2011-06-24;10,54;19,88;15,06;56,875;4,045833333
2011-06-25;10,59;20,88;15,71625;57,70833333;2,026315789
2011-06-26;16,34;27,17;21,19583333;58,83333333;2,2875
2011-06-27;15,05;31,61;23,90708333;59,33333333;2,128571429
2011-06-28;16,93;32,35;25,3826087;49,08333333;1,61
2011-06-29;15,88;26,88;21,39583333;67,16666667;4,65
2011-06-30;12,62;20,1;16,52217391;64,08333333;4,156521739
2011-07-01;9,42;17,88;13,85791667;66,44;4,258333333
2011-07-02;6,83;18,88;13,58458333;58,54166667;3,204761905
2011-07-03;9,82;21,88;15,54875;53,08333333;3,5625
2011-07-04;10,81;26,03;18,93333333;57,79166667;2,13125
2011-07-05;13,15;28,16;21,62173913;59,83333333;1,535714286
2011-07-06;14,88;26,88;21,47541667;58,91666667;2,44375
2011-07-07;14,59;26,88;18,86448276;76,20689655;3,055
2011-07-08;14,65;25,22;19,35391304;62,41666667;2,527777778
2011-07-09;13,62;28,88;20,43708333;64,16666667;3,135294118
2011-07-10;15,61;25,88;19,4944;72,36;2,3625
2011-07-11;14,73;25,88;19,88375;65,04166667;2,01
2011-07-12;13,91;30,88;22,12962963;65,22222222;2,612
2011-07-13;13,84;24,88;18,27076923;77,96153846;3,226923077
2011-07-14;11,26;19,88;15,17173913;60,58333333;3,558333333
2011-07-15;9,55;20,88;15,49541667;58,79166667;2,452631579
2011-07-16;7,84;25,93;18,7075;53,75;1,805555556
2011-07-17;11,88;20,88;16,04391304;73,41666667;2,4625
2011-07-18;10,88;20,88;15,50125;60,83333333;3,486363636
2011-07-19;9,76;22,88;15,92875;70,04166667;2,321052632
2011-07-20;11,84;16,88;13,93464286;83,28571429;3,203846154
2011-07-21;11,76;21,88;16,34958333;72,08333333;1,877777778
2011-07-22;13,86;19,88;16,2226087;73,41666667;2,991304348
2011-07-23;11,41;18,88;14,8536;63,64;2,45
2011-07-24;11,11;15,88;13,18125;68,08333333;2,916666667
2011-07-25;11,24;20,33;15,68416667;65,66666667;1,623529412
2011-07-26;10,07;22,88;17,245;61,33333333;1,536842105
2011-07-27;14,63;23,03;18,528;74,2;1,705882353
2011-07-28;14,73;22,88;17,94038462;76,34615385;2,089473684
2011-07-29;13,81;22,93;17,84083333;74,91666667;2,026315789
2011-07-30;12,2;18,88;15,55083333;62,33333333;3,645833333
2011-07-31;10,88;17,53;14,30625;72,41666667;2,065217391
2011-08-01;9,62;23,35;16,36541667;70,45833333;1,60625
2011-08-02;10,14;28,02;20,66478261;60,95833333;1,566666667
2011-08-03;14,51;25,88;20,66708333;69,25;2,123529412
2011-08-04;17,6;26,88;21,39666667;66,375;1,694117647
2011-08-05;16,8;25,34;20,57964286;77,14285714;2,573333333
2011-08-06;14,88;26,88;20,77875;73,79166667;1,738888889
2011-08-07;14,26;20,82;17,8625;78,625;1,80952381
2011-08-08;13,37;20,88;16,02166667;67,25;4,991304348
2011-08-09;12,38;18,88;14,85708333;69,45833333;4,27826087
2011-08-10;9,43;19,05;14,06375;61,29166667;2,44
2011-08-11;8,68;24,88;17,6325;58;1,93125
2011-08-12;13,62;23,95;18,98791667;59,41666667;2,5305
2011-08-13;16,54;24,9;20,05541667;67;2,265
2011-08-14;14,75;28,88;20,27875;74;2,775
2011-08-15;15,5;22,88;19,21958333;74,20833333;2,573684211
2011-08-16;13,37;23,88;18,59208333;69,20833333;1,566666667
2011-08-17;11,33;27,88;20,29083333;66;1,278571429
2011-08-18;16,37;30,88;23,55695652;57,95833333;1,5
2011-08-19;17,28;27,88;22,5912;66,16;3,7875
2011-08-20;14,74;28,88;21,88125;67,45833333;1,435294118
2011-08-21;16,52;30,88;23,74125;67,66666667;1,766666667
2011-08-22;19,04;32,88;26,01583333;63,375;1,570588235
2011-08-23;19,39;34,88;26,64041667;49,95833333;2,618181818
2011-08-24;17,66;31,88;23,0716;64,08;2,135
2011-08-25;15,78;28,88;22,152;68,2;2,128571429
2011-08-26;13,9;34,88;23,60043478;56,33333333;3,754545455
2011-08-27;11,67;17,88;13,98458333;72,33333333;2,891304348
2011-08-28;10,07;21,88;15,85583333;59;2,136363636
2011-08-29;9,72;20,88;15,10434783;64,66666667;2,894736842
2011-08-30;9,84;19,88;14,87521739;60,54166667;1,686666667
2011-08-31;9,29;22,88;15,7475;61,70833333;1,726315789
2011-09-01;10,94;24,88;17,405;63,20833333;1,193333333
2011-09-02;14,04;26,88;19,918;75,56;1,5125
2011-09-03;12,88;29,88;22,06833333;66,91666667;1,3
2011-09-04;17,88;26,2;21,01954545;77,95833333;2,053333333
2011-09-05;11,47;20,88;17,05333333;69;3,295
2011-09-06;9,88;22,88;16,59;58;2,377272727
2011-09-07;14,43;18,88;16,0824;70,48;4,02
2011-09-08;13,62;19,16;15,90625;67,95833333;2,8
2011-09-09;14,66;22,88;18,725;78,33333333;1,966666667
2011-09-10;14,44;29,88;21,43916667;68,54166667;1,119047619
2011-09-11;15,88;29,88;21,53826087;66,54166667;2,736842105
2011-09-12;14,4;24,88;18,58652174;56,83333333;2,990909091
2011-09-13;15,88;24,88;19,73833333;66,33333333;3,160869565
2011-09-14;9,13;20,88;15,4344;59,96;3,390909091
2011-09-15;7,88;19,88;13,61666667;63,16666667;1,326666667
2011-09-16;6,81;24,88;16,19083333;64,58333333;1,566666667
2011-09-17;14,84;25,88;18,8325;70,625;2,50952381
2011-09-18;9,64;16,88;12,53041667;80,04166667;2,559090909
2011-09-19;8,79;14,9;11,80625;74,41666667;1,452631579
2011-09-20;7,88;19,88;12,70541667;68,79166667;0,930769231
2011-09-21;5,86;20,88;13,60958333;67,54166667;1,607692308
2011-09-22;8,71;19,88;14,27416667;72,04166667;1,105882353
2011-09-23;10,1;20,88;14,69347826;67,45833333;1,422727273
2011-09-24;7,25;24,88;15,23791667;67,125;1,236363636
2011-09-25;9,04;24,12;15,97041667;68,95833333;1,146153846
2011-09-26;8,46;25,88;16,82;67,41666667;1,077777778
2011-09-27;9,88;25,88;17,44916667;67,58333333;1,55
2011-09-28;9,77;25,88;17,80875;65,45833333;2,264705882
2011-09-29;11,56;23,88;16,52875;68,375;2,12
2011-09-30;9,17;23,88;15,65291667;66,125;1,907692308
2011-10-01;7,88;24,88;16,03791667;70,70833333;1,1125
2011-10-02;8,97;25,88;16,012;70,6;1,215384615
2011-10-03;8,87;24,88;16,565;70,83333333;1,358333333
2011-10-04;9,88;25,88;17,18625;62,125;1,861904762
2011-10-05;12,34;19,88;15,70916667;68,79166667;2,2
2011-10-06;9,68;21,88;15,4775;65,04166667;4,07826087
2011-10-07;7,88;11,03;9,293913043;73,20833333;4,775
2011-10-08;6,35;11,88;8,599130435;69,58333333;5,166666667
2011-10-09;4,12;13,88;8,490416667;71;2,580952381
2011-10-10;8,9;19,88;14,03178571;78,5;2,7
2011-10-11;12,88;20,88;15,4525;65,79166667;3,616666667
2011-10-12;12,32;15,88;13,96083333;69,625;3,745833333
2011-10-13;6,3;13,51;10,79185185;78,39285714;2,628571429
2011-10-14;3,88;13,88;8,198333333;65,79166667;2,89047619
2011-10-15;1,44;13,88;6,202083333;60,70833333;2,613636364
2011-10-16;0,88;15,88;6,835416667;69,29166667;1,415384615
2011-10-17;2,76;15,88;8,137307692;78,53846154;1,433333333
2011-10-18;2,88;21,88;12,74625;62,29166667;3,01
2011-10-19;3,75;9,23;5,70625;84,58333333;2,157142857
2011-10-20;0,59;9,88;5,677083333;76,66666667;2,144444444
2011-10-21;-0,58;9,88;3,41625;79,41666667;1,607142857
2011-10-22;-1,45;8,9;2,979565217;75,70833333;1,22
2011-10-23;-1,46;9,88;3,2552;82,68;1,882352941
2011-10-24;-1,12;13,88;6,1292;72,52;1,65
2011-10-25;6,35;12,88;8,53;70,75;1,876470588
2011-10-26;5,71;16,16;9,952083333;72,95833333;1,288888889
2011-10-27;3,88;13,88;8,284583333;81,04166667;1,444444444
2011-10-28;1,88;17,88;9,138333333;77,08333333;1,075
2011-10-29;3,88;18,88;9,91875;75,66666667;1,255555556
2011-10-30;6,49;16,88;10,935;77,95833333;1,163157895
2011-10-31;3,88;14,88;8,772;84,8;1,011111111
2011-11-01;1,88;15,88;8,638695652;80,625;1,157142857
2011-11-02;3,88;16,88;9,235;81,33333333;1,235714286
2011-11-03;3,88;14,88;9,69375;78,20833333;1,194444444
2011-11-04;7,07;15,88;10,47125;74,70833333;1,294444444
2011-11-05;7,57;16,81;11,23291667;80,04166667;1,025
2011-11-06;5,88;15,88;9,719583333;83,29166667;1,870588235
2011-11-07;5,19;9,88;8,015517241;90,10344828;1,294117647
2011-11-08;3,88;11,88;7,458333333;82,79166667;1,269230769
2011-11-09;3,16;10,66;5,863333333;90,71428571;1,22
2011-11-10;3,88;7,14;5,75516129;90,35483871;1,62
2011-11-11;4,3;7,88;6,11125;76,91666667;2,775
2011-11-12;1,88;12,88;5,9125;79,54166667;1,683333333
2011-11-13;-1,12;6,98;3,5204;87,92;1,129411765
2011-11-14;-1,28;7,88;1,85625;85,08;1,057142857
2011-11-15;-1,8;6,88;0,996538462;82,96153846;1,805263158
2011-11-16;-4,12;4,03;0,36875;84,20833333;1,3
2011-11-17;-4,12;10,88;3,6172;78,04;0,766666667
2011-11-18;2,52;10,29;6,067916667;80,83333333;0,571428571
2011-11-19;-2,12;9,88;4,129583333;81,24;1,341176471
2011-11-20;1,88;12,88;5,324583333;71,83333333;0,714285714
2011-11-21;-0,12;13,88;4,410454545;71,95833333;0,785714286
2011-11-22;-1,61;10,88;3,139166667;77,375;1,1125
2011-11-23;-1,12;7,88;1,542173913;80,29166667;1,138461538
2011-11-24;-4,12;5,88;0,608;80,12;1,044444444
2011-11-25;-4,12;6,88;1,52625;76,5;0,9
2011-11-26;-1,12;8,89;4,289130435;78,95833333;1,325
2011-11-27;-2,12;9,91;5,325416667;80,125;1,99047619
2011-11-28;-0,4;10,88;5,484583333;79,45833333;1,611764706
2011-11-29;-1,12;9,71;3,875833333;82,66666667;1,533333333
2011-11-30;0,88;10,85;6,728333333;87,20833333;0,714285714
2011-12-01;-1,12;13,88;8,105;79,08333333;1,36875
2011-12-02;5,75;14,09;9,6875;72,83333333;2,580952381
2011-12-03;3,88;8,36;6,562916667;76,58333333;5,04
2011-12-04;7,88;11,99;10,21565217;77,54166667;5,304166667
2011-12-05;2,88;11,88;5,5925;70,625;6,445833333
2011-12-06;2,88;6,88;4,006538462;79,15384615;4,369230769
2011-12-07;2,88;8,37;5,7392;74,4;7,064
2011-12-08;2,88;9,1;5,834583333;61,95833333;3,747826087
2011-12-09;2,63;11,88;7,481666667;72,20833333;5,254545455
2011-12-10;-1,64;6,51;3,673913043;82,04166667;2,419047619
2011-12-11;-3,53;5,88;1,326666667;80,95833333;1,192857143
2011-12-12;2,79;8,88;5,521666667;78,83333333;3,081818182
2011-12-13;1,88;10,88;7,362608696;67,70833333;4,090909091
2011-12-14;3,88;11,46;8,24625;70,75;5,654166667
2011-12-15;4,62;7,05;5,592916667;73,125;4,058333333
2011-12-16;2,28;10,58;6,24375;76;8,752
2011-12-17;1,28;4,88;2,706666667;74,77777778;5,188888889
2011-12-18;-0,03;3,88;1,5908;76,68;3,283333333
2011-12-19;-2,12;1,88;-0,03625;77,29166667;2,25
2011-12-20;-1,87;3,3;1,0084375;83,625;2,543333333
2011-12-21;0,88;3,37;2,658;81,4;2,573076923
2011-12-22;1,88;8,24;5,25969697;87,51515152;1,727272727
2011-12-23;4,91;8,37;7,1756;83,36;1,684
2011-12-24;1,49;7,37;4,781666667;75,83333333;5,356521739
2011-12-25;0,68;5,88;3,800869565;71,33333333;3,058333333
2011-12-26;3,09;8,88;6,049166667;75,79166667;1,6
