Zeilenbeschriftungen;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2011-11-01;6,03;14,03;10,2096;85;3,52
2011-11-02;4,03;14,03;7,64125;86,41666667;2,691666667
2011-11-03;3,03;12,96;6,7016;85,24;3,192
2011-11-04;4,03;11,3;7,100416667;87,70833333;3,908333333
2011-11-05;3,66;12,48;7,498076923;88,61538462;4,053846154
2011-11-06;5,03;15,03;8,412142857;88,96666667;2,826666667
2011-11-07;4,03;12,96;7,617916667;83,33333333;2,841666667
2011-11-08;3,03;12,03;6,1964;88,04;3,556
2011-11-09;2,02;8,1;4,474814815;99,07407407;2,848148148
2011-11-10;1,03;5,9;3,742727273;94,66666667;5,121212121
2011-11-11;-0,97;5,03;1,6575;77;5,545833333
2011-11-12;-1,97;7,03;1,2875;80,66666667;3,608333333
2011-11-13;-2,97;8,96;0,670714286;88,42857143;2,348
2011-11-14;-3,55;5,96;-0,808333333;93,53333333;2,285
2011-11-15;0,46;2,03;1,193870968;97,25806452;3,341935484
2011-11-16;-0,02;7,03;2,156521739;84,75;4,120833333
2011-11-17;-2,04;1,29;-0,103636364;93,20833333;3,641666667
2011-11-18;-1,01;3,96;1,466923077;94,38461538;2,15
2011-11-19;3,03;8,27;5,409565217;92,08333333;1,582352941
2011-11-20;0,86;7,99;4,525769231;87,30769231;1,864
2011-11-21;-0,97;7,96;1,537307692;89,96153846;3,488
2011-11-22;-1,01;6,03;1,030909091;88,45833333;3,620833333
2011-11-23;-1,94;1,96;-0,115416667;98,45833333;2,156521739
2011-11-24;-0,97;9,96;3,56875;94,95833333;2,458333333
2011-11-25;0,86;9,96;4,401538462;85,76923077;4,323076923
2011-11-26;4,03;8,92;6,688333333;79;7,1625
2011-11-27;7,85;10,37;9,065416667;71,375;9,445833333
2011-11-28;1,03;9,03;5,598333333;79,54166667;4,7125
2011-11-29;-0,97;8,03;2,8075;82,08333333;3,65
2011-11-30;0,03;10,03;5,45375;79,83333333;4,654166667
2011-12-01;0,03;8,96;4,550869565;86,5;4,404347826
2011-12-02;4,01;12,96;7,992916667;80;6,166666667
2011-12-03;1,82;7,5;4,986521739;83,29166667;7,6875
2011-12-04;4,03;8,96;6,574166667;79,125;7
2011-12-05;2,76;6,07;3,999583333;80,625;7,408333333
2011-12-06;1,96;5,03;3,28875;79;7,475
2011-12-07;0,03;5,03;3,1728;84,48;7,064
2011-12-08;3,96;6,25;4,859166667;81,16666667;7,4
2011-12-09;3,03;8,03;5,830833333;70,45833333;8,875
2011-12-10;1,03;5,03;2,874;78,04;6,412
2011-12-11;-0,23;4,07;1,829583333;79,04166667;4,425
2011-12-12;-1,97;7,03;3,4456;84,12;5,056
2011-12-13;1,66;7,96;4,510434783;79,41666667;6,6125
2011-12-14;3,96;10,03;6,18875;80,04166667;6,916666667
2011-12-15;3,03;6,17;4,643333333;76,875;6,0625
2011-12-16;0,76;8,03;2,982857143;86,42857143;8,785714286
2011-12-17;0,96;4,52;3,276296296;84,21428571;9,246428571
2011-12-18;1,91;4,03;2,885416667;84,79166667;7,2
2011-12-19;1,96;3,1;2,517083333;81,41666667;5,958333333
2011-12-20;-0,97;2,13;0,92;76,54166667;4,516666667
2011-12-21;0,66;4,35;1,976875;93,25;4,2
2011-12-22;0,82;5,03;2,7876;94,30769231;2,946153846
2011-12-23;3,96;9,03;6,91;96,66666667;3,864285714
2011-12-24;2,75;7,32;5,541428571;90,17857143;5,642857143
2011-12-25;1,03;8,07;5,092962963;88,37037037;5,792592593
2011-12-26;7,84;10,05;9,403823529;89,97142857;6,38
2011-12-27;6,96;10,16;8,863913043;84;5,466666667
2011-12-28;4,03;7,96;6,394782609;82,25;4,425
2011-12-29;3,96;7,03;5,589130435;72,20833333;8,679166667
2011-12-30;0,96;4,26;3,239259259;87,89285714;6,228571429
2011-12-31;0,03;4,15;2,290434783;86,375;3,545833333
2012-01-01;1,03;11,03;6,450333333;93,1;4,08
2012-01-02;4,96;12,03;9,3676;88,56;5,628
2012-01-03;2,47;10,03;5,891304348;75,375;8,554166667
2012-01-04;4,03;8,03;5,50826087;70,20833333;9,641666667
2012-01-05;2,96;6,96;4,65173913;85,125;11,38333333
2012-01-06;-1,04;4,03;2,5275;77,45833333;7,041666667
2012-01-07;1,03;6,43;4,252413793;88,5862069;6,910344828
2012-01-08;3,92;6,03;4,903846154;87,69230769;5,473076923
2012-01-09;1,96;7,08;4,162333333;91,16666667;4,526666667
2012-01-10;4,49;7,25;5,505;81,75;6,633333333
2012-01-11;4,77;8,31;6,95;84,33333333;5,870833333
2012-01-12;3,96;10,03;7,4575;80,25;9,3
2012-01-13;2,6;4,09;3,205;75,875;8,708333333
2012-01-14;-0,97;4,13;2,075833333;72,875;6,383333333
2012-01-15;-4,04;1,12;-0,946086957;79,625;2,931818182
2012-01-16;-2,97;3,17;1,36175;92,33333333;4,030952381
2012-01-17;1,52;3,5;2,981290323;90,25806452;4,877419355
2012-01-18;-3,04;4,96;1,169230769;77,23076923;4,646153846
2012-01-19;2,01;5,03;4,004074074;93,66666667;6,203703704
2012-01-20;0,96;3,21;1,987;89,26666667;6,54
2012-01-21;0,95;4,56;2,3353125;89,53125;7,0875
2012-01-22;1,96;6,03;3,945;85,23076923;8,35
2012-01-23;-0,81;3,03;1,053225806;91,41935484;3,086956522
2012-01-24;-2,5;2,03;-0,6896;90,92;1,576190476
2012-01-25;-5,26;1,03;-2,4275;86;1,4
2012-01-26;-6,04;1,03;-3,0775;82,04166667;4,661904762
2012-01-27;-4,58;-1,72;-3,100833333;75,25;5,4625
2012-01-28;-6,69;-2,97;-4,981538462;75,57142857;4,064285714
2012-01-29;-6,42;-3,75;-5,13875;66,625;5,641666667
2012-01-30;-9,04;-3,04;-6,244166667;55,70833333;6,6375
2012-01-31;-10,97;-5,31;-7,947916667;65,70833333;6,7125
2012-02-01;-12,48;-5,88;-9,422083333;58,83333333;5,345833333
2012-02-02;-15,78;-6,97;-11,29083333;65,70833333;2,943478261
2012-02-03;-14,97;-5,97;-10,34225806;85,38709677;2,780769231
2012-02-04;-18,97;-5,97;-11,79375;82,28;1,922222222
2012-02-05;-18,04;-8,97;-13,69083333;82,83333333;2,466666667
2012-02-06;-21,37;-10,97;-16,23333333;72,375;2,782608696
2012-02-07;-19,04;-5,97;-11,12304348;74,625;4,066666667
2012-02-08;-9,97;-3,04;-6,850416667;71,83333333;3,469565217
2012-02-09;-10,17;-1,68;-5,148333333;80,32;5,488
2012-02-10;-17,64;-5,83;-9,514166667;75,125;3,10952381
2012-02-11;-16,13;-5,97;-9,68826087;77,875;2,055
2012-02-12;-16,97;-3,52;-8,488333333;78,125;3,880952381
2012-02-13;-4,97;0,07;-1,733461538;84,61538462;3,111538462
2012-02-14;-6,97;1,42;-0,918571429;86,57142857;4,672
2012-02-15;0,6;4,1;2,045384615;71,96153846;9,457692308
2012-02-16;-2,04;3,53;0,949230769;71,03846154;4,392307692
2012-02-17;1,96;6,2;4,244814815;87,7037037;5,92962963
2012-02-18;1,84;8,03;4,505217391;85,04166667;4,5125
2012-02-19;-0,04;6,03;3,4832;83,72;6,648
2012-02-20;-1,04;5,03;1,331304348;74,54166667;5,258333333
2012-02-21;-0,04;3,96;1,769090909;88,42424242;6,042424242
2012-02-22;3,03;9,21;5,98875;77,52;5,588
2012-02-23;4,03;10,16;7,303846154;84,34615385;7,961538462
2012-02-24;5,89;11,96;9,881891892;89,89189189;8,710810811
2012-02-25;3,03;8,24;5,687083333;73;8,604166667
2012-02-26;-3,04;7,03;3,334166667;58,54166667;5,045833333
2012-02-27;-5,04;6,03;2,219411765;83,20588235;3,373333333
2012-02-28;4,92;10,03;6,965641026;92,76923077;7,43
2012-02-29;8,92;10,96;9,452941176;92,70588235;5,021052632
2012-03-01;7,92;10,03;8,88;87,72;4,666666667
2012-03-02;0,01;8,03;5,8025;82,5;4,007142857
2012-03-03;-1,99;9,03;4,294166667;57,29166667;4,4375
2012-03-04;-0,99;8,03;3,731666667;50,66666667;6,24375
2012-03-05;-1,99;9,03;3,335833333;45,25;6,225
2012-03-06;-2,99;6,06;1,057916667;53,125;4,753846154
2012-03-07;-4,99;7,17;2,382916667;53,41666667;4,5
2012-03-08;-0,61;7,96;3,86826087;80,45833333;4,186666667
2012-03-09;-2,97;10,03;4,98625;69,625;4,127272727
2012-03-10;6,01;11,06;8,548333333;72,88;6,23
2012-03-11;6,92;10,51;7,74962963;76,74074074;6,606666667
2012-03-12;6,62;10,96;8,002380952;84,875;5,453846154
2012-03-13;6,62;8,96;7,448125;80,32;5,892307692
2012-03-14;5,92;8,28;7,271111111;73,25;4,645454545
2012-03-15;0,51;10,51;6,714347826;72,5;2,842857143
2012-03-16;-1,72;20,51;9,63125;63,08333333;2,809090909
2012-03-17;1,62;21,03;11,28083333;66,125;3,04
2012-03-18;3,92;17,73;9,620833333;74,92;4,8
2012-03-19;1,01;11,62;6,936521739;60,16666667;6,433333333
2012-03-20;0,01;13,28;7,982916667;65,25;5,35
2012-03-21;8,01;13,28;10,82478261;75,25;4,14
2012-03-22;5,92;17,17;11,54565217;67,91666667;2,38
2012-03-23;1,92;18,84;10,74217391;68,08333333;2,45
2012-03-24;2,73;19,03;11,49318182;63,375;3,463636364
2012-03-25;1,01;15,03;7,652916667;75,875;3,641666667
2012-03-26;-0,08;15,51;8,029583333;60,08;2,872727273
2012-03-27;3,01;17,73;10,49583333;72,5;4,436363636
2012-03-28;4,92;19,39;12,05625;61,91666667;8,84
2012-03-29;5,92;10,03;7,913888889;71,70833333;8,946153846
2012-03-30;5,92;10,51;8,026315789;71,875;8,22
2012-03-31;1,92;8,03;5,124;70,6;9,347058824
2012-04-01;-1,97;9,39;4,884615385;66,42307692;7,226315789
2012-04-02;3,84;7,73;5,523846154;67,69230769;7,2
2012-04-03;3,01;13,28;7,63;69,79166667;4,211111111
2012-04-04;3,84;6,06;4,743939394;88,57575758;4,616666667
2012-04-05;-2,08;8,84;4,490952381;73,16666667;3,22
2012-04-06;-3,08;11,62;4,322083333;68,54166667;3,345454545
2012-04-07;-0,99;5,03;2,589583333;79,89285714;6,982142857
2012-04-08;-1,16;7,73;2,481666667;51,20833333;3,791666667
2012-04-09;-1,99;12,73;6,436818182;55,54166667;5,645833333
2012-04-10;7,01;18,28;12,43652174;61,04166667;5,65
2012-04-11;4,01;16,06;10,04625;69,20833333;3,570833333
2012-04-12;5,01;12,73;8,242916667;79,58333333;2,908695652
2012-04-13;0,01;11,62;6,865;82,5;3,976190476
2012-04-14;-0,99;14,95;7,957916667;64;3,16
2012-04-15;2,73;13,84;9,274583333;53,04166667;5,516666667
2012-04-16;-0,99;11,62;6,865;54,16666667;6,245833333
2012-04-17;-1,99;11,62;5,809583333;53,83333333;4,2375
2012-04-18;2,01;14,95;9,395;44,45833333;4,9625
2012-04-19;4,01;18,28;12,20833333;46,875;3,065217391
2012-04-20;4,95;18,28;12,26652174;60,83333333;2,885714286
2012-04-21;4,39;16,03;10,97333333;60,08333333;4,413636364
2012-04-22;4,01;14,95;9,634583333;66,08333333;4,6875
2012-04-23;3,01;16,06;9,985416667;60,125;4,113043478
2012-04-24;4,01;18,84;11,88208333;64,79166667;4,141666667
2012-04-25;7,92;16,06;12,17478261;63,33333333;4,970833333
2012-04-26;10,01;21,03;15,41583333;48,70833333;5,220833333
2012-04-27;11,92;24,39;17,51458333;51,08333333;3,334782609
2012-04-28;10,01;31,62;21,52333333;47,70833333;3,625
2012-04-29;12,92;26,96;21,1275;51,29166667;3,954545455
2012-04-30;9,01;24,03;16,76791667;59,54166667;4,954166667
2012-05-01;8,01;27,96;18,3356;64,68;4,26
2012-05-02;13,84;27,17;19,97521739;61;4,629166667
2012-05-03;12,92;21,62;16,69538462;76,23076923;3,569230769
2012-05-04;12,92;20,51;16,44391304;63,45833333;4,1875
2012-05-05;4,01;14,03;9,86;81,45833333;4,054166667
2012-05-06;4,03;11,62;7,870454545;76,125;3
2012-05-07;6,01;13,84;10,47;68,16666667;2,25
2012-05-08;7,73;20,51;14,69291667;63,66666667;3,863636364
2012-05-09;10,03;22,17;17,23083333;66,875;4,375
2012-05-10;12,17;26,06;20,67521739;63,33333333;4,445833333
2012-05-11;11,92;29,03;20,48576923;72,84615385;5,507692308
2012-05-12;4,92;14,39;10,42875;59,70833333;7,654166667
2012-05-13;3,92;12,73;8,069166667;70,25;3,839130435
2012-05-14;2,17;18,84;11,64217391;54,33333333;3,82173913
2012-05-15;5,01;20,51;12,38458333;59,83333333;4,704166667
2012-05-16;3,92;14,39;9,280833333;70,91666667;6,166666667
2012-05-17;2,92;14,39;8,67625;62,125;5,813636364
2012-05-18;3,01;19,39;12,55375;49,66666667;5,030434783
2012-05-19;8,03;25,51;17,93791667;47,91666667;3,645833333
2012-05-20;10,01;28,84;21,35375;44,75;4,25
2012-05-21;13,84;29,03;22,688;50,5;5,454166667
2012-05-22;14,95;31,62;25,13826087;50,875;4,470833333
2012-05-23;15,92;30,03;23,15;55,875;4,6875
2012-05-24;11,01;25,51;18,48583333;44,33333333;6,433333333
2012-05-25;9,01;24,95;17,18916667;44,625;4,9625
2012-05-26;10,01;24,39;17,82826087;45,375;3,975
2012-05-27;13,01;24,95;18,86833333;48,70833333;3,1625
2012-05-28;13,01;25,51;19,52217391;49,54166667;3,141666667
2012-05-29;10,01;22,17;16,655;57,29166667;5,741666667
2012-05-30;8,01;17,17;13,63916667;64,58333333;4,845454545
2012-05-31;10,92;19,95;14,465;75,07407407;3,218518519
2012-06-01;6,92;16,06;12,28333333;69,54166667;7,741666667
2012-06-02;5,92;16,01;10,75521739;61,91666667;6,591666667
2012-06-03;7,01;15,51;10,39304348;76,29166667;2,769565217
2012-06-04;8,92;16,06;12,00875;74,95833333;3,320833333
2012-06-05;6,01;16,06;11,14083333;74,33333333;5,575
2012-06-06;5,01;18,28;12,09458333;71,45833333;4,17
2012-06-07;10,01;22,17;17,10869565;73,625;3,797916667
2012-06-08;13,01;26,06;19,84130435;63,70833333;6,238333333
2012-06-09;9,92;23,84;17,40916667;53,70833333;5,684166667
2012-06-10;9,92;22,73;16,54434783;55,29166667;3,2325
2012-06-11;8,96;22,73;17,78041667;52,95833333;2,665217391
2012-06-12;13,01;23,84;18,0775;69,25;3,265833333
2012-06-13;11,92;21,06;16,54454545;73,5;5,617916667
2012-06-14;9,92;18,28;14,12333333;64,95833333;3,602083333
2012-06-15;9,92;23,28;18,12291667;62,16666667;4,47625
2012-06-16;15,01;23,01;18,03375;82,79166667;4,414583333
2012-06-17;12,01;24,95;18,49333333;62,08333333;4,804166667
2012-06-18;11,01;32,73;22,67423077;58,57692308;7,204230769
2012-06-19;11,01;25,51;19,01695652;61,20833333;3,47125
2012-06-20;13,84;17,96;15,38419355;91,77419355;5,407096774
2012-06-21;12,92;16,06;14,53269231;93,07692308;3,481923077
2012-06-22;12,92;24,95;19,14958333;64,66666667;5,130416667
2012-06-23;11,92;24,39;18,09727273;60,125;5,06625
2012-06-24;11,92;25,03;17,7275;72;6,32
2012-06-25;11,92;18,84;14,37458333;79,625;9,19375
2012-06-26;8,01;17,73;14,5725;71,95833333;7,629583333
2012-06-27;8,01;19,39;14,36962963;87,7037037;3,568888889
2012-06-28;14,03;24,39;19,256;78,76;3,112916667
2012-06-29;16,01;32,17;24,3588;66,16;4,5412
2012-06-30;18,92;29,39;23,28076923;74,07692308;3,880769231
2012-07-01;14,92;25,51;21,07086957;76,24;4,7904
2012-07-02;12,96;23,84;18,14916667;67,45833333;3,47875
2012-07-03;14,96;22,73;18,5924;82,84615385;2,663076923
2012-07-04;14,92;26,62;20,33666667;75,66666667;3,19625
2012-07-05;15,92;28,28;21,75037037;84;4,415
2012-07-06;18,01;29,39;22,79583333;76,41666667;3,112083333
2012-07-07;15,42;23,96;19,76846154;87,46153846;2,680769231
2012-07-08;14,03;26,4;20,34344828;80,4137931;3,402307692
2012-07-09;15,92;24,95;20,07958333;66,625;5,790416667
2012-07-10;14,92;26,06;20,02916667;66,41666667;4,417916667
2012-07-11;14,92;22,73;17,84416667;75,79166667;4,570833333
2012-07-12;10,92;19,95;15,59695652;74,65384615;5,546538462
2012-07-13;9,92;17,17;14,71041667;85,125;3,959166667
2012-07-14;13,84;20,03;15,7476;87,64;5,8632
2012-07-15;12,01;20,51;16,11227273;75,875;4,655
2012-07-16;11,96;21,06;15,24090909;76,875;5,88
2012-07-17;12,92;21,06;15,78259259;84,44444444;5,364074074
2012-07-18;13,92;21,03;16,75565217;92;4,014166667
2012-07-19;13,01;20,03;16,50538462;84,96296296;6,848888889
2012-07-20;11,01;20,51;15,86272727;67,5;6,3725
2012-07-21;9,92;19,95;14,85956522;67,29166667;4,23875
2012-07-22;11,01;22,17;16,4747619;66,79166667;3,502916667
2012-07-23;9,01;26,06;18,6;60,20833333;2,241666667
2012-07-24;12,73;28,84;22,20416667;54,16666667;3,982916667
2012-07-25;16,03;33,28;25,24875;56,41666667;2,48625
2012-07-26;18,84;31,62;25,19416667;64,16666667;2,90625
2012-07-27;16,06;32,17;25,06583333;54,75;2,527083333
2012-07-28;19,92;29,03;23,49391304;74,04166667;4,21375
2012-07-29;14,01;21,06;18,61863636;88,58333333;3,737083333
2012-07-30;12,92;22,03;18,03958333;70,66666667;4,2425
2012-07-31;10,92;22,03;17,64875;67,875;2,537916667
2012-08-01;13,01;26,03;20,9125;63,08333333;2,805
2012-08-02;15,03;31,03;22,29538462;72,46153846;4,108076923
2012-08-03;16,92;22,96;19,45333333;83,04166667;2,335416667
2012-08-04;15,01;27,01;21,1236;72,12;2,818
2012-08-05;15,01;24,03;19,41086957;87,29166667;2,654166667
2012-08-06;16,62;24,95;20,53333333;77,79166667;4,66375
2012-08-07;14,92;22,73;18,38227273;67;6,345833333
2012-08-08;13,01;22,73;17,10416667;73,25;5,005
2012-08-09;12,01;21,06;16,33217391;75,625;4,0475
2012-08-10;11,92;19,39;15,577;78;4,042916667
2012-08-11;11,92;22,17;16,68545455;72,91666667;2,995
2012-08-12;10,51;22,73;16,60541667;64,54166667;3,8075
2012-08-13;10,01;23,28;17,295;63,20833333;3,4625
2012-08-14;10,01;24,39;17,86416667;66,625;2,9225
2012-08-15;10,92;24,95;17,99583333;68,45833333;2,7125
2012-08-16;12,01;23,84;17,29391304;84,79166667;2,783333333
2012-08-17;13,92;24,03;18,89416667;78,04166667;2,2475
2012-08-18;13,01;28,84;21,67291667;62,29166667;2,63625
2012-08-19;15,01;35,03;26,33227273;51,20833333;3,12375
2012-08-20;18,84;35,03;25,95782609;62,54166667;3,084166667
2012-08-21;17,92;27,03;21,52740741;76,03703704;3,519259259
2012-08-22;16,92;25,03;20,5115;73,79166667;5,067916667
2012-08-23;12,01;24,39;18,35083333;65,41666667;3,63625
2012-08-24;12,01;19,01;15,28157895;87,29166667;2,525
2012-08-25;15,92;26,06;19,48565217;80,36;3,808333333
2012-08-26;15,51;24,03;18,41304348;75,375;6,547916667
2012-08-27;11,01;21,62;16,26695652;67,875;4,85375
2012-08-28;9,95;24,95;17,59043478;64,83333333;3,012916667
2012-08-29;11,92;26,62;19,7175;68,41666667;2,564583333
2012-08-30;16,06;24,39;20,08347826;77,25;3,2725
2012-08-31;12,96;19,95;16,77333333;88,30769231;3,673076923
2012-09-01;10,92;20,51;15,6673913;76,29166667;3,396666667
2012-09-02;8,01;21,06;15,33041667;74,25;1,721666667
2012-09-03;11,62;23,28;17,49869565;73,04166667;2,190416667
2012-09-04;10,92;24,39;17,00173913;77,41666667;2,1075
2012-09-05;13,01;21,06;16,10708333;78,32;3,262
2012-09-06;11,01;19,03;14,61409091;64,5;5,375833333
2012-09-07;10,01;19,03;15,6875;74,72;5,8532
2012-09-08;12,92;21,03;16,47423077;90,44444444;4,042592593
2012-09-09;10,92;24,39;17,4125;81,4;2,9732
2012-09-10;15,01;29,03;20,85047619;64,125;2,680416667
2012-09-11;13,84;30,03;20,32318182;64,375;4,576666667
2012-09-12;9,01;17,73;13,92090909;77;3,9525
2012-09-13;6,01;18,84;12,31869565;74;2,927916667
2012-09-14;8,01;20,03;14,45041667;70,25;6,359166667
2012-09-15;10,01;18,03;14,54043478;79,5;5,948333333
2012-09-16;10,01;22,17;16,48625;67,25;3,892916667
2012-09-17;11,01;23,28;16,495;71,5;3,053333333
2012-09-18;10,01;25,03;16,39045455;74,75;3,766086957
2012-09-19;6,01;16,03;12,0973913;71,95833333;5,13
2012-09-20;4,01;16,03;10,62375;69,58333333;3,849166667
2012-09-21;4,95;18,28;12,65045455;62,70833333;3,609166667
2012-09-22;5,01;16,06;11,7626087;70,125;6,374583333
2012-09-23;3,01;17,17;10,25708333;71,58333333;3,328333333
2012-09-24;9,92;18,03;13,65;71,36;5,666
2012-09-25;9,39;23,03;15,97833333;72,875;4,509166667
2012-09-26;12,01;25,03;17,70565217;76,91666667;3,477916667
2012-09-27;11,92;17,03;14,41;80,70833333;5,257083333
2012-09-28;9,95;18,28;14,2;71,54166667;5,268333333
2012-09-29;7,01;19,03;12,25521739;76,83333333;4,150833333
2012-09-30;6,03;17,17;11,70136364;73,41666667;3,8025
2012-10-01;5,01;18,96;11,75695652;74,875;1,940833333
2012-10-02;5,51;19,39;13,11208333;72,91666667;2,460416667
2012-10-03;8,28;21,06;15,09541667;69,08333333;4,403333333
2012-10-04;7,92;17,03;13,32166667;81,875;6,69875
2012-10-05;7,01;17,03;12,02470588;86,25;6,609583333
2012-10-06;5,92;18,03;10,85846154;91,81481481;4,936666667
2012-10-07;4,01;13,03;8,3528;90,39285714;4,791071429
2012-10-08;5,01;14,03;9,908888889;80,5;5,18625
2012-10-09;2,01;13,03;7,54;79,41666667;5,687916667
2012-10-10;2,01;9,95;6,237894737;91,79166667;4,078333333
2012-10-11;2,96;12,03;7,0275;93,71428571;2,641428571
2012-10-12;1,01;13,03;8,172916667;85,04166667;4,335416667
2012-10-13;6,96;14,39;10,32782609;77,20833333;4,58
2012-10-14;6,92;13,28;9,783636364;76,79166667;4,76375
2012-10-15;5,01;13,03;9,613636364;86,58333333;4,73
2012-10-16;3,01;14,03;8,273636364;78,91666667;3,842916667
2012-10-17;4,39;15,03;10,44608696;76;4,038333333
2012-10-18;9,03;20,03;13,97541667;73,5;3,975416667
2012-10-19;8,84;22,03;14,8275;77,04166667;3,287916667
2012-10-20;6,01;21,96;13,99291667;81,72;1,435
2012-10-21;8,84;20,96;13,64151515;89,51515152;2,3153125
2012-10-22;11,92;14,39;13,2828;92,55172414;3,641034483
2012-10-23;10,96;13,28;12,145;90,16666667;2,638333333
2012-10-24;9,01;14,95;11,87333333;84,92;1,9344
2012-10-25;5,92;11,96;9,367083333;87,96153846;5,586538462
2012-10-26;0,51;7,17;4,142608696;62,29166667;3,7025
2012-10-27;0,92;5,51;2,999545455;69;4,93625
2012-10-28;-3,08;8,03;1,219166667;79,33333333;2,73
2012-10-29;-5,08;7,17;1,3176;74,44;3,5484
2012-10-30;1,01;5,96;3,486;95,17142857;4,133142857
2012-10-31;-0,99;10,03;5,15875;88,125;3,915416667
2012-11-01;2,01;7,92;5,6856;88,92;4,8816
2012-11-02;5,01;10,51;7,897083333;76,04166667;5,494583333
2012-11-03;4,39;10,03;7,262173913;86,04166667;5,256666667
2012-11-04;2,73;10,51;7,54625;84,36;4,0052
2012-11-05;5,92;11,03;7,641666667;84,875;5,933333333
2012-11-06;4,39;8,28;5,931304348;80,375;6,809166667
2012-11-07;5,01;11,03;8,875384615;88,38461538;8,099230769
2012-11-08;8,03;10,51;9,175416667;77,70833333;7,184583333
2012-11-09;7,01;11,06;9,301428571;83,75;4,057916667
2012-11-10;5,01;11,06;7,952272727;82,125;4,265
2012-11-11;6,01;12,03;9,372173913;84,83333333;2,977083333
2012-11-12;2,92;9,03;5,750416667;88,84615385;3,551923077
2012-11-13;-0,61;10,03;4,88625;83,125;2,23125
2012-11-14;-1,99;7,96;3,24;83,25;2,313333333
2012-11-15;-3,97;0,96;-1,03625;98,66666667;1,943529412
2012-11-16;-1,7;1,96;0,506666667;94,125;2,441666667
2012-11-17;-0,08;3,28;1,706086957;92,64;3,3424
2012-11-18;-1,08;6,06;4,399393939;95,94117647;2,67
2012-11-19;2,17;7,17;6,131785714;97,60714286;3,172857143
2012-11-20;3,01;7,17;5,538333333;95;2,885833333
2012-11-21;3,92;7,17;5,6675;95,5;4,508333333
2012-11-22;0,51;10,51;6,14173913;86,45833333;3,639583333
2012-11-23;-1,99;7,03;3,9488;92,6;3,1236
2012-11-24;5,51;8,03;6,194074074;97,14814815;2,872307692
2012-11-25;5,92;12,01;8,158;83,76;5,3728
2012-11-26;3,01;9,39;7,016923077;80,15384615;3,983076923
2012-11-27;4,39;9,03;7,638076923;95,30769231;2,345769231
2012-11-28;4,95;6,96;6,098;97,06666667;2,589
2012-11-29;1,92;6,03;4,162592593;95,92592593;6,33
2012-11-30;-2,99;3,03;1,767916667;94,45833333;4,887916667
2012-12-01;-3,99;1,96;0,416956522;91;3,755416667
2012-12-02;-1,99;1,06;0,24125;88,54166667;2,735217391
2012-12-03;-1,08;1,03;0,078333333;85,70833333;4,4125
2012-12-04;-0,08;4,03;2,436956522;89,66666667;6,162083333
2012-12-05;-5,08;2,03;-1,584761905;83,84615385;6,005384615
2012-12-06;-8,99;-0,97;-3,074347826;88,73076923;4,302307692
2012-12-07;-9,99;-0,97;-4,879583333;87,375;2,652916667
2012-12-08;-11,97;-3,84;-6,8712;91,32;2,426086957
2012-12-09;-6,08;1,03;-2,915862069;94,51724138;5,144827586
2012-12-10;-4,08;1,03;-0,56372093;96,06976744;4,75255814
2012-12-11;-4,08;-0,97;-2,2716;90,4;5,7528
2012-12-12;-7,08;-2,04;-3,819166667;89;2,622083333
2012-12-13;-4,99;-1,04;-2,68;91,2;3,5064
2012-12-14;-4,97;0,03;-1,931666667;85,20833333;5,467916667
2012-12-15;-0,08;4,03;2,289;94,83333333;3,876333333
2012-12-16;0,51;4,96;3,730416667;95,83333333;2,640833333
2012-12-17;-0,61;5,96;3,245;97,04;2,4504
2012-12-18;1,01;3,96;2,474130435;98,13043478;2,316956522
2012-12-19;1,06;2,03;1,832926829;100;2,536829268
2012-12-20;-0,99;2,03;1,168181818;96,84848485;4,961818182
2012-12-21;-4,08;-0,04;-3,1865625;85,78125;5,5884375
2012-12-22;-4,08;-2,27;-3,197741935;89,09677419;5,201290323
2012-12-23;-3,08;5,01;-0,487352941;96,025;5,29625
2012-12-24;1,06;9,03;5,872222222;97,48148148;3,835185185
2012-12-25;6,62;12,03;9,16125;81,54166667;7,104583333
2012-12-26;3,84;8,96;6,91;80,95833333;6,827916667
2012-12-27;2,01;9,03;6,511666667;81,54166667;7,019583333
2012-12-28;-4,04;4,03;-0,259583333;77,66666667;4,26625
2012-12-29;1,01;8,92;5,388333333;82,16666667;4,372916667
2012-12-30;3,01;10,96;6,385416667;75,625;6,601666667
2012-12-31;4,92;9,03;7,357916667;75,66666667;7,150416667
2013-01-01;4,92;8,03;6,3492;80,24;6,4356
2013-01-02;3,01;5,96;4,713333333;87,625;6,162083333
2013-01-03;3,92;10,03;7,669354839;90,9375;8,41875
2013-01-04;5,92;10,03;8,146666667;91,65517241;8,04
2013-01-05;4,92;9,03;6,6436;95,33333333;4,011851852
2013-01-06;4,92;7,03;6,258333333;98,54761905;4,509761905
2013-01-07;2,01;6,96;3,977037037;94,85185185;3,25037037
2013-01-08;2,01;7,03;5,364528302;100;3,69490566
2013-01-09;4,92;7,15;6,676190476;98,06818182;4,148409091
2013-01-10;-1,08;5,03;2,523333333;91,75;6,627083333
2013-01-11;-3,08;0,03;-1,018333333;86,91666667;5,50125
2013-01-12;-4,08;0,01;-1,81;91,20833333;3,925
2013-01-13;-4,08;-1,04;-2,653333333;84,58333333;3,180833333
